user_id,total_tweets,suspended
8.88405350239654e+17,1,0
8.88329293167706e+17,1,0
8.88229083049587e+17,1,0
8.90001184119042e+17,1,0
8.95586857857286e+17,1,0
8.90053712131109e+17,1,0
8.90169700394586e+17,1,0
8.91091948584542e+17,1,0
8.91057949669376e+17,1,0
8.91007435711816e+17,1,0
8.90973239228465e+17,1,0
8.9090629402196e+17,1,0
8.90776810585293e+17,1,0
8.90771517390283e+17,1,0
8.90743561431519e+17,1,0
8.90723360841355e+17,1,0
8.9068894549051e+17,1,0
8.90626907187929e+17,1,0
8.90614536700658e+17,1,0
8.90598771641516e+17,1,0
8.90585932574986e+17,1,0
8.90513739295982e+17,1,0
8.90478834797224e+17,1,0
8.9041238048777e+17,1,0
8.9038473990291e+17,1,0
8.90376098629861e+17,1,0
8.90375623427969e+17,1,0
8.90317825969181e+17,1,0
8.90256738175398e+17,1,0
8.90201719124242e+17,1,0
8.90155416562414e+17,1,0
9.18660770468045e+17,1,0
8.95618667257487e+17,1,0
8.95669233501262e+17,1,0
8.99830150715462e+17,1,0
8.99790027609211e+17,1,0
8.99732171119895e+17,1,0
8.99719525146538e+17,1,0
8.99676539134108e+17,1,1
8.99671905627587e+17,1,0
8.9962089031218e+17,1,0
8.99544270440325e+17,1,0
8.994980522974e+17,1,0
8.99452340889113e+17,1,0
9.00079906826093e+17,1,0
8.9939483734204e+17,1,0
8.9930826674808e+17,1,0
8.99291946895716e+17,1,0
8.98929851184419e+17,1,1
8.98900947862249e+17,1,0
8.98895377415504e+17,1,0
8.98890847391027e+17,1,0
8.98700501331608e+17,1,0
8.98664585171018e+17,1,0
8.98654188015636e+17,1,0
8.98641149631574e+17,1,0
8.99340428650177e+17,1,0
9.0020065434137e+17,1,0
9.00432499708486e+17,1,0
9.0043457786864e+17,1,0
9.02580084195734e+17,1,0
9.02350622187508e+17,1,0
9.02331232104612e+17,1,0
9.02327999009354e+17,1,0
9.02218248783102e+17,1,1
9.01914552631222e+17,1,0
9.01765577840222e+17,1,0
9.01618764164338e+17,1,0
9.01470660173713e+17,1,0
9.01369266569712e+17,1,0
9.01358653227315e+17,1,0
9.01281663619039e+17,1,0
9.01280816159916e+17,1,0
9.0123413904674e+17,1,0
9.01189353124311e+17,1,0
9.01114683746378e+17,1,0
9.00978299823825e+17,1,0
9.00969688384979e+17,1,0
9.00940338012971e+17,1,0
9.0081360890452e+17,1,0
9.00772904106897e+17,1,0
9.00479647212765e+17,1,0
9.00444429684802e+17,1,0
8.98633976344003e+17,1,0
8.98601947376255e+17,1,0
8.98554931271127e+17,1,0
8.9855397224339e+17,1,0
8.97285891525313e+17,1,0
8.97284489075974e+17,1,0
8.97278848030659e+17,1,0
8.97228236584886e+17,1,0
8.9718239976262e+17,1,0
8.97167430031561e+17,1,0
8.97148842054963e+17,1,0
8.97100087750427e+17,1,0
8.96958761243472e+17,1,0
8.96955883476931e+17,1,0
8.96941012555153e+17,1,0
8.9667795094641e+17,1,0
8.96529910147232e+17,1,0
8.96475247532179e+17,1,0
8.9637756360978e+17,1,0
8.96172427813818e+17,1,0
8.96165050515411e+17,1,0
8.96126382954222e+17,1,0
8.96028309234102e+17,1,0
8.95893854389322e+17,1,0
8.95845756673896e+17,1,0
8.9581315522558e+17,1,0
8.95777458858975e+17,1,0
8.97289235174113e+17,1,0
8.95636674440344e+17,1,0
8.97521770357543e+17,1,0
8.97592012337295e+17,1,0
8.98477274457965e+17,1,0
8.98374531647128e+17,1,0
8.98309929521435e+17,1,0
8.98305010944975e+17,1,0
8.98272649263972e+17,1,0
8.98256592570855e+17,1,1
8.98238734121882e+17,1,0
8.98228644811743e+17,1,0
8.98225202458501e+17,1,0
8.98214050965983e+17,1,0
8.98203220585087e+17,1,0
8.98184127798706e+17,1,0
8.9817679209941e+17,1,0
8.98173261191762e+17,1,0
8.98166911929864e+17,1,0
8.98014703204655e+17,1,0
8.97984201106084e+17,1,0
8.979441265362e+17,1,0
8.97922380575539e+17,1,0
8.97895142262223e+17,1,0
8.97882731627074e+17,1,0
8.97843496006103e+17,1,0
8.9764154981478e+17,1,0
8.97576575234912e+17,1,0
9.18868144755687e+17,1,0
9.18933542557581e+17,1,0
9.18980555789631e+17,1,0
9.41120543708865e+17,1,0
9.41044706288591e+17,1,0
9.41026243310473e+17,1,0
9.40990773121577e+17,1,0
9.40966674957816e+17,1,0
9.40771700836246e+17,1,0
9.40762648299344e+17,1,0
9.40611456625648e+17,1,0
9.4060819904827e+17,1,0
9.40523494286045e+17,1,0
9.4113837628731e+17,1,0
9.40403445525352e+17,1,0
9.40310938061742e+17,1,0
9.40288393459749e+17,1,0
9.40254397279363e+17,1,0
9.40233939616137e+17,1,0
9.40037335906783e+17,1,0
9.40032915022389e+17,1,0
9.40018235805766e+17,1,0
9.399772586636e+17,1,1
9.39928565029769e+17,1,0
9.3936775709891e+17,1,0
9.40327976188764e+17,1,0
9.41171304262074e+17,1,0
9.41327543206121e+17,1,0
9.41381586880053e+17,1,0
9.43947947095544e+17,1,0
9.43902296869499e+17,1,0
9.43886525095383e+17,1,0
9.43869592815981e+17,1,0
9.4365731547084e+17,1,0
9.43621688033464e+17,1,0
9.43606705710965e+17,1,0
9.43322463060021e+17,1,0
9.43233348444545e+17,1,0
9.42839826444718e+17,1,0
9.42719011099312e+17,1,0
9.42564696724574e+17,1,0
9.42198586120471e+17,1,0
9.42135613729337e+17,1,0
9.42052965678047e+17,1,0
9.42044003377312e+17,1,0
9.42038722798907e+17,1,0
9.42034931483419e+17,1,0
9.41978405460996e+17,1,0
9.41881279779181e+17,1,0
9.41815081784021e+17,1,0
9.4159836362709e+17,1,0
9.41471932872102e+17,1,0
9.39328213490078e+17,1,0
9.39245857333043e+17,1,0
9.391366801577e+17,1,0
9.38973433001415e+17,1,0
9.37378163541279e+17,1,0
9.37300810647646e+17,1,0
9.37299761580843e+17,1,0
9.37253561821524e+17,1,0
9.37099332850999e+17,1,0
9.37079886866391e+17,1,0
9.37070724543582e+17,1,0
9.37039518795829e+17,1,0
9.37031804065866e+17,1,0
9.37023856111387e+17,1,0
9.36998183691006e+17,1,1
9.36917290825765e+17,1,0
9.36796016640233e+17,1,0
9.36699006440354e+17,1,0
9.36689929261744e+17,1,0
9.36685568242737e+17,1,0
9.36662631733219e+17,1,0
9.36655651287204e+17,1,0
9.36533978755998e+17,1,0
9.36469139673272e+17,1,0
9.36467827967402e+17,1,0
9.36429870799655e+17,1,0
9.36327700633014e+17,1,0
9.37396788851442e+17,1,0
9.4404518440847e+17,1,0
9.37510006450278e+17,1,0
9.37518416977523e+17,1,1
9.38914201178903e+17,1,1
9.38841256507183e+17,1,0
9.38840735650144e+17,1,0
9.38837033509884e+17,1,0
9.38696104069104e+17,1,0
9.38690589008175e+17,1,0
9.38543767006732e+17,1,0
9.38461599542608e+17,1,0
9.38266954904818e+17,1,0
9.38245590147744e+17,1,0
9.38225311287824e+17,1,0
9.38225250713702e+17,1,0
9.3821108198982e+17,1,0
9.38184593865363e+17,1,0
9.38183790433841e+17,1,0
9.3814775540233e+17,1,0
9.38052752193749e+17,1,0
9.38041501132739e+17,1,0
9.37985124850946e+17,1,0
9.37831601290875e+17,1,0
9.37783954295394e+17,1,0
9.37758658565493e+17,1,0
9.37639166728331e+17,1,0
9.37517631661363e+17,1,0
9.36222748782756e+17,1,0
9.44129185349624e+17,1,0
9.44307684739863e+17,1,0
9.48607610755805e+17,1,0
9.48600741022851e+17,1,0
9.48593802880737e+17,1,0
9.48382674330313e+17,1,0
9.48250439241347e+17,1,0
9.48227332275429e+17,1,0
9.48024902954742e+17,1,1
9.47986994348601e+17,1,0
9.47985975317234e+17,1,0
9.47947365511569e+17,1,0
9.48684051874857e+17,1,0
9.47937693249438e+17,1,0
9.47911547321328e+17,1,0
9.47901553691767e+17,1,0
9.47883730122695e+17,1,0
9.47878134292058e+17,1,0
9.4787509421423e+17,1,0
9.47827600302408e+17,1,0
9.47680884890665e+17,1,1
9.47675608229794e+17,1,0
9.47666528060678e+17,1,0
9.47480963348554e+17,1,0
9.47911855854539e+17,1,0
9.48708438263017e+17,1,0
9.48731155033068e+17,1,0
9.48749970726846e+17,1,0
9.49846559927108e+17,1,0
9.49827397116981e+17,1,0
9.49811963265249e+17,1,0
9.49793390975115e+17,1,0
9.49779888457712e+17,1,0
9.49726708772561e+17,1,0
9.49663759089488e+17,1,0
9.49609039943447e+17,1,0
9.49536205074399e+17,1,0
9.49532094723777e+17,1,0
9.49512692636664e+17,1,0
9.49472644449128e+17,1,0
9.49441075973935e+17,1,0
9.49410121448329e+17,1,0
9.49284000056553e+17,1,1
9.49264537919934e+17,1,0
9.49257748763566e+17,1,0
9.49159039572808e+17,1,0
9.49149182433968e+17,1,0
9.49144023712678e+17,1,0
9.49026103049445e+17,1,0
9.49013855220494e+17,1,0
9.48942201605841e+17,1,0
9.47214088450576e+17,1,0
9.47182359094239e+17,1,0
9.4712773459293e+17,1,0
9.47116633876845e+17,1,0
9.45503279831695e+17,1,0
9.45499180637872e+17,1,0
9.45477847035953e+17,1,0
9.45462421510087e+17,1,0
9.45423058759807e+17,1,0
9.45395993775706e+17,1,0
9.4539593466563e+17,1,0
9.45352557152625e+17,1,0
9.45291268082385e+17,1,0
9.45131038996619e+17,1,0
9.45112177471406e+17,1,0
9.44976551287935e+17,1,0
9.44944806324826e+17,1,0
9.44880148201071e+17,1,0
9.44723837014495e+17,1,0
9.44598343073894e+17,1,0
9.44583720543162e+17,1,0
9.44514949946147e+17,1,0
9.44475657135944e+17,1,0
9.44467493925655e+17,1,0
9.44388972175856e+17,1,0
9.44376280589402e+17,1,0
9.44344407402168e+17,1,0
9.45556135930626e+17,1,0
9.44241656743715e+17,1,0
9.456314538235e+17,1,0
9.4569768081843e+17,1,1
9.47103457931964e+17,1,0
9.47040432982315e+17,1,0
9.47024822327919e+17,1,0
9.46944329343492e+17,1,0
9.46860195019239e+17,1,0
9.4654224888338e+17,1,0
9.4647779616716e+17,1,0
9.46473524054626e+17,1,0
9.46429143767544e+17,1,0
9.46415196414841e+17,1,0
9.4626546316773e+17,1,0
9.46248698652254e+17,1,0
9.46226570041082e+17,1,0
9.46224764426818e+17,1,0
9.4610098965998e+17,1,0
9.46099848268341e+17,1,0
9.46070397522514e+17,1,0
9.46057705319551e+17,1,0
9.45972010886164e+17,1,0
9.45898816972247e+17,1,0
9.45849606121935e+17,1,0
9.45795253386269e+17,1,0
9.45745739040293e+17,1,0
9.45675487661081e+17,1,0
8.88180621595599e+17,1,0
9.36067304345006e+17,1,0
9.36020945755673e+17,1,0
9.25772958597046e+17,1,0
9.25613155706814e+17,1,0
9.25502180651659e+17,1,0
9.25483518154519e+17,1,0
9.25478408724759e+17,1,0
9.25362823114486e+17,1,0
9.2526859543679e+17,1,0
9.25118303625822e+17,1,0
9.24982386319753e+17,1,0
9.2474102430351e+17,1,0
9.25783578188841e+17,1,0
9.24701321734877e+17,1,0
9.24664666877563e+17,1,0
9.24647473393684e+17,1,0
9.24428966777287e+17,1,0
9.24199174131847e+17,1,0
9.2416511379959e+17,1,0
9.24009293636035e+17,1,0
9.23921421910381e+17,1,0
9.23885418663178e+17,1,0
9.23735822242853e+17,1,1
9.23644614321541e+17,1,0
9.24668468141658e+17,1,0
9.2579806278982e+17,1,0
9.25818942974767e+17,1,0
9.25824632845947e+17,1,0
9.27898987037946e+17,1,0
9.27876310453637e+17,1,0
9.27751333247111e+17,1,0
9.2774578339439e+17,1,0
9.27619308393509e+17,1,0
9.27555870057271e+17,1,0
9.27305726422372e+17,1,0
9.27243332014789e+17,1,0
9.27200406991761e+17,1,0
9.27001027542385e+17,1,0
9.2695726430872e+17,1,0
9.26930882136629e+17,1,0
9.2690854132734e+17,1,1
9.26849743019565e+17,1,0
9.2664108167619e+17,1,0
9.26611902188347e+17,1,0
9.26547295000257e+17,1,0
9.26493581027824e+17,1,0
9.26486654361244e+17,1,0
9.26350058739532e+17,1,0
9.26161230460604e+17,1,0
9.26142208712983e+17,1,0
9.26079256890929e+17,1,0
9.23598653511451e+17,1,0
9.23572474952012e+17,1,0
9.23253342859436e+17,1,0
9.23223031081849e+17,1,0
9.21097585590338e+17,1,0
9.21091747446485e+17,1,0
9.21053539559813e+17,1,0
9.20932258407764e+17,1,0
9.20893432708469e+17,1,0
9.20814847260025e+17,1,0
9.20751803590959e+17,1,0
9.20617919788323e+17,1,0
9.20502731361599e+17,1,0
9.20417908630503e+17,1,0
9.20412586830471e+17,1,0
9.20382232510026e+17,1,0
9.2036423944908e+17,1,0
9.20301430879031e+17,1,0
9.20120112614707e+17,1,0
9.20070295901188e+17,1,0
9.20060472933605e+17,1,0
9.20024246679753e+17,1,0
9.20022718472446e+17,1,0
9.19627444289667e+17,1,0
9.19188921636049e+17,1,0
9.19037589960647e+17,1,0
9.19032727114015e+17,1,0
9.21106540924424e+17,1,0
9.27905842900414e+17,1,0
9.21319006157623e+17,1,0
9.21500994281918e+17,1,0
9.23191453165203e+17,1,0
9.22957458863034e+17,1,0
9.22882950903009e+17,1,0
9.22821599098573e+17,1,0
9.22623300903297e+17,1,0
9.22593397227082e+17,1,1
9.22556138910077e+17,1,0
9.22511637411652e+17,1,0
9.22396850950418e+17,1,0
9.22294461186454e+17,1,0
9.22286882368709e+17,1,0
9.22217245530513e+17,1,0
9.22197919058588e+17,1,0
9.22133282665398e+17,1,0
9.22123097792057e+17,1,0
9.22083020861006e+17,1,0
9.21934362219651e+17,1,0
9.21918602592313e+17,1,0
9.21730547130434e+17,1,0
9.21687558693769e+17,1,0
9.21669628014629e+17,1,0
9.21647183694385e+17,1,0
9.21586596243161e+17,1,0
9.21476756145615e+17,1,0
9.36027538081571e+17,1,0
9.27921163854074e+17,1,0
9.28115358032187e+17,1,0
9.34271561908888e+17,1,0
9.34227950563725e+17,1,0
9.34113504054972e+17,1,0
9.34070416313811e+17,1,0
9.33976110689407e+17,1,0
9.3371842752881e+17,1,0
9.33511035369042e+17,1,0
9.33502640385905e+17,1,0
9.33309228445512e+17,1,0
9.3320840142474e+17,1,0
9.3428131082639e+17,1,0
9.33140187286262e+17,1,0
9.32981702300983e+17,1,0
9.32871071908409e+17,1,0
9.32849360357827e+17,1,0
9.32808764096254e+17,1,0
9.32772990177202e+17,1,0
9.32626216485573e+17,1,0
9.32576686675284e+17,1,0
9.32568638065869e+17,1,0
9.32459898453053e+17,1,0
9.32422075746222e+17,1,0
9.32987416633213e+17,1,0
9.34443828341289e+17,1,0
9.34454426701648e+17,1,0
9.34458477384266e+17,1,0
9.36013275661189e+17,1,0
9.35994698472313e+17,1,0
9.3591055738284e+17,1,0
9.35868859512508e+17,1,0
9.356890525689e+17,1,0
9.3568656136201e+17,1,0
9.35648813120999e+17,1,0
9.3552247110885e+17,1,0
9.35390722278248e+17,1,0
9.3535574335572e+17,1,0
9.35336821743026e+17,1,0
9.35296680072581e+17,1,0
9.35205145981239e+17,1,0
9.3519149047255e+17,1,0
9.35108562875048e+17,1,0
9.34949407996363e+17,1,0
9.34925818916102e+17,1,0
9.34798363601465e+17,1,0
9.34634942172221e+17,1,0
9.34630370582045e+17,1,0
9.34566874817348e+17,1,0
9.34497380245885e+17,1,0
9.34463078913024e+17,1,0
9.32407880531173e+17,1,0
9.32375154922897e+17,1,0
9.32287661976539e+17,1,0
9.3228107990564e+17,1,0
9.29912597519925e+17,1,0
9.29891291911152e+17,1,0
9.29884866602205e+17,1,0
9.29843232032346e+17,1,0
9.29737222546493e+17,1,0
9.29580767839007e+17,1,0
9.29560609280156e+17,1,1
9.29471775246754e+17,1,0
9.29419907313406e+17,1,0
9.29388196949058e+17,1,0
9.293791181346e+17,1,0
9.29363422055141e+17,1,0
9.29245540637741e+17,1,0
9.29176039418241e+17,1,0
9.29133976136057e+17,1,0
9.29050716152381e+17,1,0
9.28915522409742e+17,1,0
9.28863786894799e+17,1,1
9.28804335139598e+17,1,0
9.28583633887261e+17,1,0
9.28397515413737e+17,1,0
9.28377307340816e+17,1,0
9.28291943305695e+17,1,0
9.2993240928539e+17,1,0
9.28095560783094e+17,1,0
9.29934642647618e+17,1,0
9.30101649993097e+17,1,0
9.32106140703515e+17,1,0
9.32089461441221e+17,1,0
9.32073261961069e+17,1,0
9.32035917455401e+17,1,0
9.31995656494907e+17,1,0
9.31716914514186e+17,1,0
9.31658595330007e+17,1,0
9.31404529970553e+17,1,0
9.31386138190926e+17,1,0
9.31375887362146e+17,1,0
9.31352595032982e+17,1,0
9.31295167298105e+17,1,0
9.31237788430807e+17,1,0
9.31230236481528e+17,1,0
9.31076891515253e+17,1,0
9.3100263273447e+17,1,0
9.30976267255423e+17,1,0
9.30553958636052e+17,1,0
9.3041455828772e+17,1,0
9.30361719603393e+17,1,0
9.30309939402195e+17,1,0
9.30257747681075e+17,1,1
9.30198227353199e+17,1,0
9.30013772181377e+17,1,0
8.88159350455386e+17,1,0
8.88129443130089e+17,1,0
8.88074449311994e+17,1,0
8.42782279768379e+17,1,0
8.4276460788641e+17,1,0
8.4275116744899e+17,1,0
8.42747593872626e+17,1,0
8.42725171597337e+17,1,0
8.42638979723751e+17,1,0
8.42499256585875e+17,1,0
8.42495095572238e+17,1,0
8.42488549903614e+17,1,0
8.42453953212211e+17,1,0
8.42831731140911e+17,1,0
8.42417054326129e+17,1,0
8.42406942807015e+17,1,0
8.42401141111497e+17,1,0
8.42162435372986e+17,1,0
8.42102457408881e+17,1,0
8.41935750862148e+17,1,0
8.41860054475276e+17,1,0
8.41779556075885e+17,1,0
8.41769100938469e+17,1,0
8.41746486119567e+17,1,0
8.41720793914606e+17,1,0
8.42416011655688e+17,1,0
8.42834011164676e+17,1,0
8.42894415102448e+17,1,0
8.42917032504971e+17,1,0
8.44818889275933e+17,1,0
8.44716665866781e+17,1,0
8.44699896611553e+17,1,0
8.44691366311596e+17,1,0
8.44649181339791e+17,1,0
8.44574303500681e+17,1,0
8.44430401355612e+17,1,0
8.44389369754636e+17,1,0
8.44252423363486e+17,1,0
8.44224797127131e+17,1,0
8.44146027745726e+17,1,0
8.44026694495224e+17,1,0
8.44022675534041e+17,1,0
8.44019869452587e+17,1,0
8.43843299161133e+17,1,0
8.43721238434529e+17,1,0
8.43388329861235e+17,1,0
8.4331449946574e+17,1,0
8.43244217463923e+17,1,0
8.43223302579601e+17,1,0
8.43210893555122e+17,1,0
8.43162407224656e+17,1,0
8.43052508918563e+17,1,0
8.41657162925392e+17,1,0
8.41308936691188e+17,1,0
8.41099341049786e+17,1,0
8.41090543459455e+17,1,0
8.39240570895741e+17,1,0
8.39195508358816e+17,1,0
8.38964460182254e+17,1,0
8.388680825757e+17,1,0
8.38864731310076e+17,1,0
8.38748354112811e+17,1,0
8.38587156666921e+17,1,0
8.3857864193622e+17,1,0
8.38532273506963e+17,1,0
8.38530765390406e+17,1,0
8.38525493368484e+17,1,0
8.38398883885613e+17,1,1
8.3828996220631e+17,1,0
8.38197520702419e+17,1,0
8.3818073060581e+17,1,0
8.38170885299188e+17,1,0
8.38117188225491e+17,1,0
8.38113163430232e+17,1,0
8.38109688277402e+17,1,0
8.38103363082408e+17,1,1
8.38078999725146e+17,1,0
8.38071813133357e+17,1,0
